GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
0500000US36013,36013,"Chautauqua County, New York",89506,723,43348,747,489,267,68,98,468,430,1001,399,1020,461,1511,617,898,342,764,382,15835,1410,4091,725,3726,699,4681,796,4570,752,2955,685,766,390,505,274,46158,414,399,240,25,44,204,226,1046,403,508,330,948,428,967,511,494,274,16414,1289,3338,746,4813,788,6584,998,5874,950,4191,668,168,158,185,152
0500000US36015,36015,"Chemung County, New York",60288,695,29970,804,71,63,370,229,483,290,460,323,65,79,555,262,221,179,460,319,11690,1270,2685,615,3014,869,2724,643,3642,823,2610,667,707,359,213,151,30318,685,115,129,18,32,105,120,477,299,199,177,706,376,582,288,408,230,8413,940,1786,520,3760,782,4343,866,5145,839,3821,959,252,193,188,157
0500000US36019,36019,"Clinton County, New York",55928,590,28959,663,411,280,216,238,156,167,295,190,321,211,1145,574,720,438,406,293,11776,1243,1973,663,3048,777,3195,785,2997,835,1462,529,503,249,335,245,26969,391,206,165,43,72,179,196,341,268,321,238,594,506,419,267,490,287,9524,1116,1731,490,3006,683,3510,795,2962,820,2955,731,350,264,338,221
0500000US36027,36027,"Dutchess County, New York",203914,1127,100726,770,1046,371,185,141,515,354,986,559,1381,797,1849,961,2135,601,3254,882,28254,2169,6524,1039,10944,1410,9948,1601,19911,2035,9596,1295,2221,536,1977,551,103188,818,770,403,225,194,911,562,620,403,1026,431,1329,697,2624,872,2177,705,25415,2219,5390,870,12364,1754,13172,1448,20406,1748,13501,1642,1645,465,1613,508
0500000US36029,36029,"Erie County, New York",643909,302,305668,374,2858,662,1172,565,1139,615,2632,691,3616,927,4526,994,5189,1032,6144,1270,89508,3858,17576,1879,36707,2960,32755,2683,59562,3227,27105,2393,9863,1462,5316,905,338241,373,3897,940,738,504,958,507,3115,827,3809,1016,5028,1036,5754,1150,4713,895,92489,4079,19152,2206,40063,2807,46586,3390,61447,3654,40791,3153,5568,1151,4133,822
0500000US36045,36045,"Jefferson County, New York",72123,610,36365,481,439,259,0,192,150,156,459,283,401,285,482,235,741,330,532,245,15514,1227,2967,734,4634,896,3810,884,4362,895,1076,343,608,251,190,167,35758,351,327,216,97,112,57,81,615,329,495,284,163,124,684,367,387,290,11660,1365,3504,852,4539,965,4583,849,4348,866,3577,750,408,287,314,185
0500000US36047,36047,"Kings County, New York",1791538,249,824454,374,21788,2360,9066,1881,20178,2277,21066,2628,20439,2355,13669,1804,20155,2443,31320,2767,212240,6522,28710,2240,91351,3941,44776,3393,179888,6708,78741,3937,21397,2269,9670,1234,967084,407,26476,2158,12025,1734,25640,2051,23373,2287,19329,1979,15727,1983,21174,2307,34279,2619,238308,5989,34136,2807,88426,4916,65902,3989,214391,5293,116163,4513,22573,2630,9162,1197
0500000US36051,36051,"Livingston County, New York",42505,499,21480,534,196,124,0,192,0,192,209,243,414,233,641,282,416,181,672,372,7726,1010,1492,391,2728,792,2310,606,2618,544,1444,469,445,295,169,183,21025,443,108,90,0,192,22,43,80,93,260,206,360,224,456,303,571,361,6538,917,1596,432,2113,484,2756,637,3789,766,1817,449,480,307,79,79
0500000US36053,36053,"Madison County, New York",47964,501,23548,529,186,170,0,192,155,191,73,92,555,439,420,281,352,212,458,394,8373,1067,1307,442,2335,645,2881,735,3628,765,1673,544,636,414,516,261,24416,287,40,66,119,196,188,191,246,210,132,130,500,314,470,250,254,180,8061,1242,1426,505,1977,574,3469,778,4544,855,2291,573,481,263,218,172
0500000US36055,36055,"Monroe County, New York",512340,232,241623,295,2402,799,1130,638,1530,745,2516,881,2800,974,5005,1210,4709,1129,4934,1135,55142,2869,15665,1921,29147,2594,25790,2559,52983,3141,25902,2449,6595,1129,5373,1180,270717,326,3851,1033,526,296,1383,547,2943,836,2500,699,5965,1129,5325,1251,3429,852,60975,3341,18747,1915,29376,2668,34861,2632,54848,3431,36506,2505,4556,824,4926,1189
0500000US36059,36059,"Nassau County, New York",942318,296,446763,442,6384,1421,3210,970,7455,1748,5154,1270,2874,798,4147,1081,3478,897,5968,858,100244,4429,17015,1810,57773,3733,34002,3126,115307,4868,51308,2872,25339,2626,7105,960,495555,312,6172,1243,3734,1181,8716,1612,5703,1085,3541,915,4536,1190,3481,840,5783,1083,117582,4692,21477,1745,49212,2994,41306,3334,117868,4047,84192,3632,15723,1620,6529,1032
0500000US36061,36061,"New York County, New York",1250801,125,588973,522,9583,1943,5763,1974,11074,2477,11260,2412,8620,2248,8305,1981,8078,1823,12246,2378,73906,5107,11823,2289,50607,4869,20558,3186,182110,7427,102469,5577,48789,4327,23782,3146,661828,475,14281,3538,9862,2173,15900,2365,12033,2247,7945,1893,7524,1648,9523,1890,8421,1676,84485,4951,12454,1698,51120,4526,29490,4027,209028,7695,123526,6638,45826,3479,20410,2380
0500000US36063,36063,"Niagara County, New York",150900,761,71707,668,722,324,104,140,212,173,791,375,289,204,2251,650,1724,575,979,379,25318,1597,5551,1233,9173,1508,7031,1273,11136,1338,4479,832,983,416,964,514,79193,481,398,229,85,140,588,331,703,381,568,334,1145,449,1619,811,769,350,25852,1590,7393,1186,8210,1365,12710,1598,10669,1557,7560,906,610,293,314,227
0500000US36065,36065,"Oneida County, New York",159553,894,77859,742,1480,513,275,375,309,295,1339,507,1785,950,1932,592,2420,798,1719,657,26022,2008,5182,897,8443,1089,8203,1030,11573,1377,3978,831,1929,526,1270,445,81694,669,1232,515,600,466,233,172,1253,412,366,232,1785,603,1769,668,1219,519,25461,1761,5202,943,7778,1239,11078,1357,14640,1499,7437,1150,853,400,788,406
0500000US36067,36067,"Onondaga County, New York",316286,447,149589,509,1927,535,810,393,265,205,1879,724,1444,525,2857,820,3399,812,2163,464,37453,2420,10049,1302,18866,1690,15063,1678,32865,2204,12179,1314,5233,954,3137,638,166697,295,2325,611,806,351,438,333,1835,576,2231,797,1888,449,3377,796,2330,654,42250,2363,9962,1187,20087,2251,22189,1934,29294,2511,21672,1942,3426,742,2587,584
0500000US36069,36069,"Ontario County, New York",77601,491,37057,459,500,450,0,192,48,84,349,287,473,402,262,205,895,499,790,429,10701,1253,2443,713,4433,1019,3773,720,6884,1139,4208,906,796,370,502,357,40544,380,272,179,20,33,220,205,182,223,503,394,114,119,315,179,363,292,11259,1138,2984,758,3918,855,6556,985,7449,1103,5252,970,871,439,266,249
0500000US36071,36071,"Orange County, New York",241750,787,116896,744,1880,541,197,268,1517,852,1497,792,1648,701,2031,860,1869,758,2266,693,37551,2868,7020,1277,18005,2371,10155,1591,18915,2009,8970,1212,1756,593,1619,483,124854,259,2060,598,792,460,1056,540,895,395,1214,576,1452,741,2649,652,2790,793,34076,2715,6965,985,16578,1933,15496,2279,20536,2096,15485,1743,1468,485,1342,597
0500000US36075,36075,"Oswego County, New York",80239,387,40083,447,374,267,0,192,262,361,1304,702,837,441,1310,594,1231,546,762,290,16187,1429,2846,748,4426,914,4531,817,3608,633,1642,411,480,261,283,213,40156,359,255,155,0,192,81,127,804,556,344,235,970,490,1149,653,832,404,14801,1364,2669,704,5246,1048,4795,793,4192,736,3668,781,272,204,78,112
0500000US36079,36079,"Putnam County, New York",70568,459,34782,495,420,305,398,295,759,431,98,101,297,314,501,423,490,460,622,359,9458,1192,1303,483,3102,727,3123,835,8501,1049,4028,805,723,355,959,397,35786,468,264,231,181,232,724,444,0,192,0,192,49,82,306,270,25,45,8360,1416,1472,501,3737,984,4294,1129,8567,961,6465,1167,564,348,778,364
0500000US36081,36081,"Queens County, New York",1661279,822,790302,667,23951,2413,9783,1769,26626,3417,14635,1812,18551,2568,11075,1648,9480,1480,24853,2090,228598,6656,30283,2612,88000,4512,60192,3574,157427,5614,60965,3841,17202,1806,8681,1258,870977,346,33440,3053,12255,1708,29198,2731,17972,2180,22934,2693,12495,1874,11695,1608,27033,2286,234981,6972,31005,2242,88919,4315,71232,4054,166174,5884,89052,3792,15228,1936,7364,1263
0500000US36083,36083,"Rensselaer County, New York",110749,747,53395,680,676,435,387,433,690,924,725,481,733,489,1283,717,827,464,391,254,13957,1516,2349,611,6917,1497,7212,1178,11085,1657,4481,933,956,566,726,357,57354,740,473,339,242,348,54,65,771,412,352,233,589,344,1099,501,416,326,15821,1832,3911,832,6035,1081,8205,1284,10090,1472,7321,1052,1260,564,715,374
0500000US36085,36085,"Richmond County, New York",329911,*****,155967,*****,2273,606,1022,627,2209,830,1764,700,1900,916,2200,854,2356,951,4060,948,44749,3241,9284,1921,21977,2281,13419,2058,32354,2546,11449,1429,3575,714,1376,481,173944,*****,3336,1031,1831,895,1931,738,1325,600,2757,1120,2695,809,3219,917,2880,731,55833,3048,9121,1472,19606,2186,10897,1559,31683,2829,21721,1953,3931,1065,1178,369
0500000US36087,36087,"Rockland County, New York",205190,81,97909,230,1992,672,1285,853,3843,1256,2221,858,1410,663,534,318,1040,414,3321,757,19524,2119,3936,971,13200,1542,7013,1227,21680,1961,11421,1346,3518,762,1971,561,107281,276,1944,703,1332,654,1685,688,812,487,1655,750,1803,775,1481,501,3052,711,24936,2176,4942,1012,11800,1579,9210,1286,22514,2138,15964,1617,2263,651,1888,602
0500000US36089,36089,"St. Lawrence County, New York",72162,557,36342,569,430,219,111,132,78,88,1177,419,1291,494,1238,534,807,323,448,224,13721,1363,1792,527,4557,881,3492,742,3499,822,2376,729,648,307,677,352,35820,451,164,137,100,153,0,192,519,296,478,268,888,390,1020,416,273,180,11749,1203,2188,532,3684,930,5070,958,4404,832,4404,775,275,189,604,345
0500000US36091,36091,"Saratoga County, New York",160185,1023,78764,1010,566,254,88,104,364,342,1097,535,501,356,1069,662,1057,442,994,449,18229,1631,5081,1300,9346,1413,8852,1604,19510,1738,7939,1062,2369,700,1702,567,81421,728,598,315,93,97,148,166,66,58,176,157,835,463,1641,640,651,335,20778,1782,4274,889,8941,1400,9469,1269,19039,1901,12287,1535,1700,668,725,332
0500000US36093,36093,"Schenectady County, New York",105829,963,49934,627,565,281,129,212,130,93,1204,958,344,285,1761,766,823,552,611,454,16830,2251,2514,631,3893,1058,6061,1459,9542,1326,4215,951,625,325,687,284,55895,803,1185,826,67,124,353,466,222,291,490,460,1671,719,410,317,1316,682,17942,2110,4395,1085,4942,1111,5827,1088,10173,1769,5933,1165,382,311,587,334
0500000US36101,36101,"Steuben County, New York",67999,369,33297,313,166,118,46,58,113,102,705,264,661,382,997,377,400,206,620,272,13050,1012,2004,468,3093,705,4164,778,3908,728,2263,519,446,247,661,326,34702,235,209,140,100,95,87,84,717,350,205,122,839,411,643,259,653,316,11551,1045,2505,650,4067,741,4937,822,4161,652,3436,661,472,264,120,146
0500000US36103,36103,"Suffolk County, New York",1031076,467,497950,419,8423,1412,3502,1262,4333,1374,5007,1439,5593,1579,4704,1077,7583,1498,8403,1749,142913,5238,27927,2801,65512,3747,43658,3650,100018,5012,44745,3063,17885,1897,7744,1094,533126,386,7841,1429,3214,1015,4447,1081,5144,1425,4433,1305,5158,1344,7823,1665,9360,1411,155725,4953,28208,2274,60073,3834,52997,3341,96799,4510,75568,3319,11291,1808,5045,885
0500000US36105,36105,"Sullivan County, New York",51496,938,26257,563,116,104,7,13,245,290,287,179,731,376,512,346,914,477,613,404,8702,1469,1410,471,5370,1115,2616,939,2865,782,1314,453,452,285,103,79,25239,790,499,408,168,225,701,628,234,142,718,425,320,289,880,623,286,177,7141,910,943,427,3446,883,3137,673,3231,803,3201,796,255,254,79,94
0500000US36109,36109,"Tompkins County, New York",60604,564,28172,603,44,59,113,137,55,93,45,72,97,105,231,224,333,295,614,416,6208,1113,1492,623,2035,683,2086,564,6907,1115,3797,792,1318,515,2797,730,32432,449,179,210,54,82,0,192,200,199,23,32,444,513,713,397,149,186,6874,1239,1914,691,2141,634,3217,778,6673,1110,6367,1162,1119,504,2365,832
0500000US36111,36111,"Ulster County, New York",129290,762,63872,672,544,306,268,366,788,511,572,336,677,383,1331,596,1345,540,960,403,21571,2076,3675,761,6989,1260,5935,1197,11523,1547,5430,897,1299,500,965,513,65418,649,720,347,228,273,500,379,1440,675,381,259,1300,575,535,322,601,302,17030,1624,3311,635,8697,1301,7456,1378,12095,1548,9026,1180,1238,476,860,504
0500000US36113,36113,"Warren County, New York",48009,201,23195,298,261,184,106,167,0,192,391,232,228,233,289,248,376,262,366,204,8343,904,1061,345,3311,810,1831,515,4642,976,1098,391,760,413,132,161,24814,320,143,113,0,192,0,192,395,306,261,206,302,242,377,230,237,186,7777,963,1346,464,4052,1038,2222,585,3929,710,3112,779,281,214,380,348
0500000US36117,36117,"Wayne County, New York",64170,453,31287,323,308,214,67,81,323,285,844,539,126,160,721,327,580,344,832,370,11213,1333,1736,445,5001,909,3659,817,3516,810,1707,544,510,285,144,123,32883,325,434,255,51,76,172,238,482,336,565,338,544,410,262,191,444,231,9786,1003,2216,514,4405,1011,5514,1011,4095,818,3262,701,521,280,130,127
0500000US36119,36119,"Westchester County, New York",666907,377,314532,334,4920,1040,3859,1190,8684,2249,6411,1374,3335,1061,3567,1164,5165,1349,8086,1881,60954,3512,10321,1336,35713,2696,18293,2124,73870,3790,42411,2471,20156,1913,8787,1245,352375,238,4927,1113,4537,1338,7372,2001,5191,1421,2623,865,4655,1084,4854,1291,6957,1330,68159,3773,13069,1805,33908,2822,23900,2055,86825,3653,63255,3795,15254,1775,6889,1134
0500000US37001,37001,"Alamance County, North Carolina",108448,867,51169,546,945,439,150,160,1186,830,768,461,1276,649,1867,902,1247,464,1096,528,13209,1701,2747,643,10671,1550,5137,909,7056,1005,2277,667,838,414,699,371,57279,867,754,621,357,290,364,321,673,340,853,553,1323,614,921,432,1189,583,14488,1881,4446,1003,10752,1849,7699,1273,9274,1297,3095,777,670,313,421,294
0500000US37019,37019,"Brunswick County, North Carolina",99746,1363,47257,1243,202,169,11,18,214,316,600,478,428,263,1243,654,1087,640,550,421,13431,1352,4085,1019,6008,1417,4851,1308,8792,1221,4400,1164,746,334,609,310,52489,1459,162,163,0,203,21,33,886,548,536,423,1284,635,840,488,457,328,15659,2410,5098,1059,8391,1472,6718,1646,8514,1306,3205,729,330,210,388,362
0500000US37021,37021,"Buncombe County, North Carolina",187268,1042,88087,861,668,324,551,763,276,257,1568,666,1840,807,1841,1077,1466,759,648,396,23632,2240,4936,1174,13379,2032,6054,1243,18630,2145,7521,1347,2706,671,2371,721,99181,958,607,373,192,322,447,393,649,455,1381,660,2458,1030,1785,760,1185,661,20674,2271,6477,1339,15163,2189,8862,1368,24367,2459,12158,1498,2222,800,554,296
0500000US37023,37023,"Burke County, North Carolina",64276,947,30993,1042,600,310,55,79,413,272,1559,737,839,428,1421,653,1056,519,465,351,10004,1186,2851,760,4151,1064,3290,979,2731,591,1142,414,219,160,197,220,33283,613,554,418,119,150,412,311,1436,489,695,405,1243,535,671,478,625,525,10340,1372,2568,831,4672,1147,3823,879,4439,1035,1480,512,60,95,146,181
0500000US37025,37025,"Cabarrus County, North Carolina",132652,1092,62903,759,733,561,208,289,761,498,1379,718,1709,691,1472,683,1588,960,534,362,13734,1840,5544,1241,11103,1705,5420,1095,12201,1571,4014,1002,1556,578,947,504,69749,963,1072,668,93,135,562,435,1040,557,1484,598,698,374,606,422,664,314,16426,1701,5600,1127,10122,1614,7846,1513,14772,1427,7159,1137,867,454,738,543
0500000US37027,37027,"Caldwell County, North Carolina",58577,829,28720,1092,422,300,83,94,365,389,1163,539,930,432,1519,741,2053,1009,372,235,10291,1426,1838,591,4052,1268,1940,706,2806,715,755,350,45,74,86,150,29857,579,83,110,280,252,0,203,1144,671,1239,411,1280,579,1368,634,299,227,9253,1381,2773,787,3868,825,4030,1121,2683,836,1404,596,153,202,0,203
0500000US37031,37031,"Carteret County, North Carolina",51780,425,24412,484,752,553,0,203,325,225,141,148,252,183,335,203,343,233,98,87,7711,1023,1492,386,4643,777,2003,490,3657,648,1516,363,618,272,526,288,27368,344,332,343,0,203,0,203,626,518,174,127,130,121,362,229,409,296,7315,938,2300,521,5397,980,3403,699,3852,772,2325,576,535,285,208,184
0500000US37035,37035,"Catawba County, North Carolina",108433,968,52244,742,811,391,661,566,411,314,761,453,1689,705,1503,612,2035,764,760,383,17850,1928,4080,1026,7224,1276,5183,1284,6759,1366,1396,504,626,387,495,357,56189,710,258,189,292,324,524,345,1063,491,831,355,1728,614,1509,515,773,462,15161,1582,3387,955,9586,1861,7609,1299,8904,1425,3983,1123,364,270,217,165
0500000US37037,37037,"Chatham County, North Carolina",52984,992,24649,588,523,317,0,203,387,354,450,425,552,415,337,274,830,530,202,183,5134,1031,1458,768,2358,685,1608,710,5364,984,2762,691,1261,523,1423,553,28335,796,515,425,448,455,462,392,397,372,233,234,682,524,367,348,258,215,5507,1108,1205,551,3539,982,3010,753,6158,1125,3736,902,1084,496,734,319
0500000US37045,37045,"Cleveland County, North Carolina",65716,456,31012,420,300,271,226,264,119,146,851,424,1457,657,1313,524,645,400,810,459,9515,1534,1887,733,5158,1181,2516,624,3701,921,1336,459,735,566,443,421,34704,486,242,200,257,296,352,245,728,473,551,312,1125,683,1204,531,531,335,10256,1302,2398,767,5517,1220,4674,1111,3482,923,3145,860,163,146,79,98
0500000US37049,37049,"Craven County, North Carolina",67687,879,32078,718,543,348,110,122,372,469,807,530,666,395,869,622,762,401,773,516,7067,1251,2877,813,4501,1183,3661,971,5944,1200,1799,554,995,460,332,283,35609,805,460,317,66,112,310,296,661,577,644,467,716,369,492,376,539,388,9064,1511,2588,715,5522,1067,5743,855,5732,1146,2396,607,264,268,412,266
0500000US37051,37051,"Cumberland County, North Carolina",203807,665,95460,536,1019,580,144,141,421,269,1038,461,833,438,1085,383,1911,685,1065,477,26233,2305,8031,1316,21142,1865,9426,1327,15047,1805,6213,1120,928,393,924,390,108347,354,1450,582,226,179,387,197,1533,453,875,398,2103,619,2876,803,1799,638,26631,1993,7509,1035,20492,1921,13745,1698,19055,2048,8435,1204,632,355,599,308
0500000US37057,37057,"Davidson County, North Carolina",115176,899,54879,590,1256,581,300,394,765,716,1968,782,2089,797,2442,894,1933,836,615,347,17968,1775,3740,961,8267,1807,5066,1128,5996,1133,1560,557,306,233,608,282,60297,555,553,288,31,53,212,195,1574,633,1258,532,1863,699,1476,671,949,495,20511,1954,4595,1206,9925,1689,5864,920,8286,1352,2845,856,76,94,279,230
0500000US37063,37063,"Durham County, North Carolina",209945,527,97730,786,1326,707,923,587,1771,860,1346,778,1689,776,1572,722,1628,719,1707,711,17752,2282,4403,1283,11965,2077,6751,1429,24526,2198,11231,1457,3909,965,5231,1239,112215,769,1089,539,1229,627,1265,671,1803,818,2101,917,2382,1132,2671,1126,1550,784,19500,2383,4351,1042,11023,1642,7846,1735,30294,2567,16914,1884,4240,1091,3957,1055
0500000US37067,37067,"Forsyth County, North Carolina",247842,564,114600,455,1622,686,741,484,868,552,1805,652,2322,750,1122,572,2359,789,2072,848,29871,2182,6478,1249,18438,2315,8293,1297,23952,1862,9214,1182,2982,673,2461,589,133242,422,2556,921,526,410,1678,647,1497,796,1707,834,1498,630,1944,735,2247,725,31179,2142,7330,1001,21150,2247,13483,1775,29455,2324,12837,1472,2461,719,1694,563
0500000US37071,37071,"Gaston County, North Carolina",149258,636,70158,600,1073,582,150,162,384,253,1623,602,2689,937,3622,1025,1413,626,1876,480,21871,1740,5466,1153,8728,1338,6803,1024,9523,1554,3275,804,897,353,765,262,79100,556,986,554,640,362,413,326,1531,615,1757,540,2414,642,1958,615,1237,576,23082,2106,6690,1092,12089,1629,8357,1205,13205,1476,3883,829,543,248,315,225
0500000US37081,37081,"Guilford County, North Carolina",347807,313,160937,348,2679,649,1066,879,2194,693,3171,1111,2296,932,3815,1012,3525,1129,2850,865,41222,2937,7502,1172,25912,3050,9120,1469,35855,2636,12189,1539,4346,935,3195,720,186870,180,2329,691,1138,651,1374,798,4317,1267,2104,857,3966,1081,3102,993,2466,722,44639,3092,10712,1551,30467,2979,15957,2266,40824,2966,18430,2157,2835,728,2210,765
0500000US37085,37085,"Harnett County, North Carolina",84127,163,41268,318,549,317,352,268,586,366,681,305,1014,658,1139,413,747,344,518,304,13491,1458,2319,615,8156,1180,4325,897,5029,936,1838,637,254,167,270,224,42859,322,517,340,362,356,391,285,346,189,434,267,1544,960,1111,409,422,249,11463,1459,3120,707,8013,1337,5792,1073,6060,945,2538,641,580,315,166,141
0500000US37089,37089,"Henderson County, North Carolina",85288,775,39522,844,378,267,0,203,1151,680,617,422,1200,821,538,386,902,417,572,408,10454,1457,3075,878,5864,1109,3131,834,6922,1076,3205,711,738,299,775,405,45766,748,755,504,55,89,460,539,646,371,1290,729,427,301,726,429,323,253,11823,1502,3125,839,7137,1155,4690,1075,9389,979,3984,924,455,221,481,349
0500000US37097,37097,"Iredell County, North Carolina",117528,1008,56573,868,404,262,288,252,335,316,1867,688,654,335,886,362,1550,754,777,364,18313,1667,3262,789,7823,1259,5023,1019,11264,1373,2627,634,844,371,656,281,60955,442,718,356,407,318,622,455,899,389,1245,633,1324,592,913,425,1312,470,16472,1518,4371,791,9998,1345,7043,1007,11016,1269,3810,877,463,239,342,228
